Customer Number,DC,UPC,ItemNumber,Quantity,PO Number (Optional),Department (Optional),Aisle Number (Optional)
130123,01,891531000047,,,,,
130123,01,861858000075,,,,,
130123,01,852109331840,,,,,
130123,01,852109331307,,,,,
130123,01,089836006301,,,,,
130123,01,856017003370,,,,,
130123,01,089836009524,,,,,
130123,01,089836023131,,,,,
130123,01,852346005962,,,,,
130123,01,856069005643,,,,,
130123,01,733636001409,,,,,
130123,01,856069005742,,,,,
130123,01,864082000200,,,,,
130123,01,051381881160,,,,,
130123,01,041390020810,,,,,
130123,01,888513102158,,,,,
130123,01,038261857378,,,,,
130123,01,038274675822,,,,,
130123,01,089836070067,,,,,
130123,01,852455005037,,,,,
130123,01,037279450779,,,,,
130123,01,852455005655,,,,,
130123,01,024182025057,,,,,
130123,01,866418000311,,,,,
130123,01,037279160401,,,,,
130123,01,089836160119,,,,,
130123,01,718604145484,,,,,
130123,01,089836157737,,,,,
130123,01,076580005933,,,,,
130123,01,852537005344,,,,,
130123,01,024182001921,,,,,
130123,01,748023630070,,,,,
130123,01,879924006258,,,,,
130123,01,089836157720,,,,,
130123,01,039153413009,,,,,
130123,01,089836157751,,,,,
130123,01,024182029109,,,,,
130123,01,089836160126,,,,,
130123,01,089836180469,,,,,
130123,01,037014200003,,,,,
130123,01,844911006801,,,,,
130123,01,089836180346,,,,,
130123,01,856502006084,,,,,
130123,01,025373162360,,,,,
130123,01,039278220100,,,,,
130123,01,089836183514,,,,,
130123,01,031142523751,,,,,
130123,01,026396908843,,,,,
130123,01,039278041170,,,,,
130123,01,089836183811,,,,,
130123,01,089836183934,,,,,
130123,01,089836185105,,,,,
130123,01,089836184580,,,,,
130123,01,852614006530,,,,,
130123,01,089836185129,,,,,
130123,01,089836185419,,,,,
130123,01,089836185389,,,,,
130123,01,052603280761,,,,,
130123,01,868235000482,,,,,
130123,01,868335000375,,,,,
130123,01,039978002099,,,,,
130123,01,046015167376,,,,,
130123,01,089836185402,,,,,
130123,01,868391000371,,,,,
130123,01,046015167963,,,,,
130123,01,852614006493,,,,,
130123,01,089836185358,,,,,
130123,01,039978011848,,,,,
130123,01,089836185167,,,,,
130123,01,039978018151,,,,,
130123,01,027271704031,,,,,
130123,01,046985001120,,,,,
130123,01,027917003573,,,,,
130123,01,089836185228,,,,,
130123,01,888022086390,,,,,
130123,01,039978023490,,,,,
130123,01,039978021847,,,,,
130123,01,089836185204,,,,,
130123,01,039978021731,,,,,
130123,01,026395008841,,,,,
130123,01,089836185259,,,,,
130123,01,884912377470,,,,,
130123,01,089836185211,,,,,
130123,01,028000525538,,,,,
130123,01,079706021442,,,,,
130123,01,089836187611,,,,,
130123,01,089836186010,,,,,
130123,01,850017116009,,,,,
130123,01,089836185235,,,,,
130123,01,089836189608,,,,,
130123,01,089836187635,,,,,
130123,01,027271116285,,,,,
130123,01,027271140020,,,,,
130123,01,089836185426,,,,,
130123,01,089836189639,,,,,
130123,01,047469005108,,,,,
130123,01,089836186034,,,,,
130123,01,089836189219,,,,,
130123,01,089836188335,,,,,
130123,01,089836188427,,,,,
130123,01,089836188403,,,,,
130123,01,089836189035,,,,,
130123,01,028400564632,,,,,
130123,01,076381235621,,,,,
130123,01,039978114037,,,,,
130123,01,030771011349,,,,,
130123,01,039978112224,,,,,
130123,01,039978113184,,,,,
130123,01,030985003703,,,,,
130123,01,089836195258,,,,,
130123,01,089836195159,,,,,
130123,01,089836195197,,,,,
130123,01,725342132256,,,,,
130123,01,089836196514,,,,,
130123,01,039978122506,,,,,
130123,01,076397105604,,,,,
130123,01,873562000371,,,,,
130123,01,089836196422,,,,,
130123,01,874492003555,,,,,
130123,01,089836195869,,,,,
130123,01,857873008783,,,,,
130123,01,089836196446,,,,,
130123,01,039978533005,,,,,
130123,01,859975002331,,,,,
130123,01,089836196323,,,,,
130123,01,076406020225,,,,,
130123,01,055270958551,,,,,
130123,01,850011996812,,,,,
130123,01,030985081008,,,,,
130123,01,089836196309,,,,,
130123,01,875534002260,,,,,
130123,01,055270844335,,,,,
130123,01,878326000017,,,,,
130123,01,089836196255,,,,,
130123,01,031142901009,,,,,
130123,01,027018301349,,,,,
130123,01,035046107420,,,,,
130123,01,041000005190,,,,,
130123,01,829835000791,,,,,
130123,01,055270962244,,,,,
130123,01,041224723108,,,,,
130123,01,089836231871,,,,,
130123,01,888559001019,,,,,
130123,01,089836198334,,,,,
130123,01,810165011687,,,,,
130123,01,035355431032,,,,,
130123,01,879924006746,,,,,
130123,01,035355425116,,,,,
130123,01,041224458307,,,,,
130123,01,856063007254,,,,,
130123,01,852629004583,,,,,
130123,01,041235000748,,,,,
130123,01,036104896270,,,,,
130123,01,036104490287,,,,,
130123,01,036104219840,,,,,
130123,01,036104131289,,,,,
130123,01,041234713113,,,,,
130123,01,041235000632,,,,,
130123,01,041234113760,,,,,
130123,01,041235000328,,,,,
130123,01,031142900651,,,,,
130123,01,081363528011,,,,,
130123,01,609280300758,,,,,
130123,01,609280300758,,,,,
130123,01,041244002535,,,,,
130123,01,041244000098,,,,,
130123,01,041244030101,,,,,
130123,01,834183100253,,,,,
130123,01,041244001057,,,,,
130123,01,852696002390,,,,,
130123,01,852697001538,,,,,
130123,01,749512585314,,,,,
130123,01,037014321074,,,,,
130123,01,852697001484,,,,,
130123,01,852749004593,,,,,
130123,01,041390007026,,,,,
130123,01,089947302200,,,,,
130123,01,027271704024,,,,,
130123,01,076580007210,,,,,
130123,01,637793000964,,,,,
130123,01,037014000627,,,,,
130123,01,091639906597,,,,,
130123,01,092325333307,,,,,
130123,01,038101001633,,,,,
130123,01,090478002385,,,,,
130123,01,038261857552,,,,,
130123,01,041543050084,,,,,
130123,01,092325222229,,,,,
130123,01,092325222250,,,,,
130123,01,092819250400,,,,,
130123,01,041642001048,,,,,
130123,01,093856993404,,,,,
130123,01,031142534054,,,,,
130123,01,041641101046,,,,,
130123,01,093709600114,,,,,
130123,01,041570054048,,,,,
130123,01,093709301103,,,,,
130123,01,041570054130,,,,,
130123,01,041570054161,,,,,
130123,01,041570054017,,,,,
130123,01,856261006622,,,,,
130123,01,077420116574,,,,,
130123,01,098308242901,,,,,
130123,01,041570054185,,,,,
130123,01,041570109106,,,,,
130123,01,093936503394,,,,,
130123,01,041570109090,,,,,
130123,01,041570068373,,,,,
130123,01,041570109083,,,,,
130123,01,098308002109,,,,,
130123,01,041570089774,,,,,
130123,01,041642001017,,,,,
130123,01,041641301026,,,,,
130123,01,093936680019,,,,,
130123,01,041617002223,,,,,
130123,01,041736000001,,,,,
130123,01,041736074019,,,,,
130123,01,041736244160,,,,,
130123,01,041736254169,,,,,
130123,01,093966000887,,,,,
130123,01,041736084018,,,,,
130123,01,041757018375,,,,,
130123,01,041757025397,,,,,
130123,01,093966000856,,,,,
130123,01,858010005641,,,,,
130123,01,093936680026,,,,,
130123,01,093966002034,,,,,
130123,01,093966005431,,,,,
130123,01,041757025359,,,,,
130123,01,093966002041,,,,,
130123,01,083502098768,,,,,
130123,01,083502098768,,,,,
130123,01,093966002270,,,,,
130123,01,859480006091,,,,,
130123,01,041757025755,,,,,
130123,01,859238005697,,,,,
130123,01,859078002627,,,,,
130123,01,093966004380,,,,,
130123,01,041757025717,,,,,
130123,01,041757026066,,,,,
130123,01,041757026028,,,,,
130123,01,093966002126,,,,,
130123,01,859918004255,,,,,
130123,01,093966002287,,,,,
130123,01,093966003826,,,,,
130123,01,093966002195,,,,,
130123,01,859975002447,,,,,
130123,01,033844003906,,,,,
130123,01,093966213508,,,,,
130123,01,033844005368,,,,,
130123,01,853794008116,,,,,
130123,01,093966113105,,,,,
130123,01,043182008693,,,,,
130123,01,093966009545,,,,,
130123,01,032917000514,,,,,
130123,01,033844004910,,,,,
130123,01,041798011502,,,,,
130123,01,041953003229,,,,,
130123,01,063517877169,,,,,
130123,01,628025118717,,,,,
130123,01,633711081541,,,,,
130123,01,033617000453,,,,,
130123,01,070177173517,,,,,
130123,01,857183005120,,,,,
130123,01,070177154165,,,,,
130123,01,835228001054,,,,,
130123,01,859975020083,,,,,
130123,01,859975020083,,,,,
130123,01,069276020235,,,,,
130123,01,042272000302,,,,,
130123,01,030300001025,,,,,
130123,01,030684200021,,,,,
130123,01,070132002005,,,,,
130123,01,042272000203,,,,,
130123,01,029205016616,,,,,
130123,01,042272000326,,,,,
130123,01,042272000739,,,,,
130123,01,042272000586,,,,,
130123,01,042272000708,,,,,
130123,01,042272000593,,,,,
130123,01,042272000517,,,,,
130123,01,070328010593,,,,,
130123,01,042272000456,,,,,
130123,01,042272000531,,,,,
130123,01,042272001644,,,,,
130123,01,070353316202,,,,,
130123,01,070353502025,,,,,
130123,01,790223100709,,,,,
130123,01,042272000760,,,,,
130123,01,070353502001,,,,,
130123,01,070351182007,,,,,
130123,01,042272000548,,,,,
130123,01,070491270022,,,,,
130123,01,042272001651,,,,,
130123,01,070491213227,,,,,
130123,01,042272000814,,,,,
130123,01,042272001620,,,,,
130123,01,093966516005,,,,,
130123,01,042272001217,,,,,
130123,01,070569273405,,,,,
130123,01,042272001767,,,,,
130123,01,856663004097,,,,,
130123,01,042272001026,,,,,
130123,01,042272002504,,,,,
130123,01,042272001996,,,,,
130123,01,042272003525,,,,,
130123,01,051202008868,,,,,
130123,01,042272005178,,,,,
130123,01,042272005055,,,,,
130123,01,070640023011,,,,,
130123,01,093966515008,,,,,
130123,01,042272005123,,,,,
130123,01,042272005079,,,,,
130123,01,042272006694,,,,,
130123,01,042272005086,,,,,
130123,01,042272005352,,,,,
130123,01,042272005406,,,,,
130123,01,042272005369,,,,,
130123,01,042272005895,,,,,
130123,01,093966007558,,,,,
130123,01,070670005704,,,,,
130123,01,070670004479,,,,,
130123,01,083000261107,,,,,
130123,01,853672002748,,,,,
130123,01,070200230545,,,,,
130123,01,042272005581,,,,,
130123,01,628149222215,,,,,
130123,01,042272009787,,,,,
130123,01,093966330007,,,,,
130123,01,070796600364,,,,,
130123,01,042272008339,,,,,
130123,01,070844006087,,,,,
130123,01,070844500578,,,,,
130123,01,853903006026,,,,,
130123,01,790223101973,,,,,
130123,01,042272007752,,,,,
130123,01,631429007402,,,,,
130123,01,032601025472,,,,,
130123,01,042272008117,,,,,
130123,01,051202008769,,,,,
130123,01,853687004249,,,,,
130123,01,070978005628,,,,,
130123,01,070900604172,,,,,
130123,01,070900604448,,,,,
130123,01,070900501211,,,,,
130123,01,032601025045,,,,,
130123,01,042272010561,,,,,
130123,01,042272010578,,,,,
130123,01,071012060177,,,,,
130123,01,042272012138,,,,,
130123,01,031493060851,,,,,
130123,01,808124111523,,,,,
130123,01,032601026110,,,,,
130123,01,042272011285,,,,,
130123,01,093966452709,,,,,
130123,01,071072011331,,,,,
130123,01,094922149992,,,,,
130123,01,031493543712,,,,,
130123,01,094841255156,,,,,
130123,01,071072801765,,,,,
130123,01,071072801765,,,,,
130123,01,071072030806,,,,,
130123,01,071072030783,,,,,
130123,01,042272013289,,,,,
130123,01,071140006009,,,,,
130123,01,071140001615,,,,,
130123,01,042272013241,,,,,
130123,01,857190000019,,,,,
130123,01,071169710031,,,,,
130123,01,031493776387,,,,,
130123,01,891613000224,,,,,
130123,01,042272013357,,,,,
130123,01,857287004128,,,,,
130123,01,071169700094,,,,,
130123,01,071169227058,,,,,
130123,01,071169710017,,,,,
130123,01,071169322500,,,,,
130123,01,071169730046,,,,,
130123,01,042563006259,,,,,
130123,01,071169760005,,,,,
130123,01,071169778017,,,,,
130123,01,032601025113,,,,,
130123,01,853736005449,,,,,
130123,01,071429024021,,,,,
130123,01,071429024021,,,,,
130123,01,071429030251,,,,,
130123,01,791846251359,,,,,
130123,01,071524100491,,,,,
130123,01,071524102617,,,,,
130123,01,071524154753,,,,,
130123,01,071524100453,,,,,
130123,01,070227605012,,,,,
130123,01,071524011643,,,,,
130123,01,070258026169,,,,,
130123,01,071615901297,,,,,
130123,01,071529410113,,,,,
130123,01,071529410106,,,,,
130123,01,071524169832,,,,,
130123,01,071524160211,,,,,
130123,01,051202008752,,,,,
130123,01,042608432029,,,,,
130123,01,042608125891,,,,,
130123,01,042608125808,,,,,
130123,01,042608470021,,,,,
130123,01,042608456483,,,,,
130123,01,042608459057,,,,,
130123,01,042608459101,,,,,
130123,01,043182000710,,,,,
130123,01,043182000925,,,,,
130123,01,042608470090,,,,,
130123,01,072151452120,,,,,
130123,01,042608470106,,,,,
130123,01,042608470250,,,,,
130123,01,853736005364,,,,,
130123,01,072196072505,,,,,
130123,01,042608532026,,,,,
130123,01,042608470717,,,,,
130123,01,043182001014,,,,,
130123,01,042608470946,,,,,
130123,01,042608470748,,,,,
130123,01,043182002059,,,,,
130123,01,043182005272,,,,,
130123,01,043182005203,,,,,
130123,01,043182003520,,,,,
130123,01,030771011325,,,,,
130123,01,891627009008,,,,,
130123,01,043182008549,,,,,
130123,01,043182008686,,,,,
130123,01,072310010680,,,,,
130123,01,043182008730,,,,,
130123,01,072310041073,,,,,
130123,01,043182008563,,,,,
130123,01,043182008716,,,,,
130123,01,072329000016,,,,,
130123,01,043454100803,,,,,
130123,01,633711326239,,,,,
130123,01,043454020507,,,,,
130123,01,853754003014,,,,,
130123,01,043454478469,,,,,
130123,01,857287004524,,,,,
130123,01,097137353512,,,,,
130123,01,044082032412,,,,,
130123,01,044082032313,,,,,
130123,01,044082024417,,,,,
130123,01,044064503596,,,,,
130123,01,854420003208,,,,,
130123,01,043952000278,,,,,
130123,01,097339000054,,,,,
130123,01,044082531885,,,,,
130123,01,044082533414,,,,,
130123,01,097305065117,,,,,
130123,01,044082530413,,,,,
130123,01,044082514420,,,,,
130123,01,097095136561,,,,,
130123,01,853807005163,,,,,
130123,01,850446008388,,,,,
130123,01,099496754504,,,,,
130123,01,857360004922,,,,,
130123,01,098308243427,,,,,
130123,01,070328820642,,,,,
130123,01,098308002031,,,,,
130123,01,099555098495,,,,,
130123,01,044261490767,,,,,
130123,01,181945000086,,,,,
130123,01,031493776363,,,,,
130123,01,181945000154,,,,,
130123,01,183405000148,,,,,
130123,01,615357115125,,,,,
130123,01,044261490569,,,,,
130123,01,854097008322,,,,,
130123,01,182741000546,,,,,
130123,01,182741000546,,,,,
130123,01,183405000988,,,,,
130123,01,184739001061,,,,,
130123,01,044261490460,,,,,
130123,01,184739001047,,,,,
130123,01,184739000316,,,,,
130123,01,183405043558,,,,,
130123,01,183405043534,,,,,
130123,01,184739001276,,,,,
130123,01,183405043084,,,,,
130123,01,070491212923,,,,,
130123,01,185255000606,,,,,
130123,01,010486008544,,,,,
130123,01,185255000637,,,,,
130123,01,185255000576,,,,,
130123,01,185255000620,,,,,
130123,01,185255000538,,,,,
130123,01,184739003249,,,,,
130123,01,094454008484,,,,,
130123,01,070796240089,,,,,
130123,01,185255000583,,,,,
130123,01,184739002334,,,,,
130123,01,186852000341,,,,,
130123,01,186852001645,,,,,
130123,01,033844000394,,,,,
130123,01,186852001652,,,,,
130123,01,084493010227,,,,,
130123,01,190646630171,,,,,
130123,01,190646630164,,,,,
130123,01,187132007609,,,,,
130123,01,190646630188,,,,,
130123,01,187132007630,,,,,
130123,01,076970774067,,,,,
130123,01,190646630089,,,,,
130123,01,011152032634,,,,,
130123,01,070577000383,,,,,
130123,01,033844007034,,,,,
130123,01,033844007461,,,,,
130123,01,856544008886,,,,,
130123,01,193908110015,,,,,
130123,01,192214213014,,,,,
130123,01,193908001306,,,,,
130123,01,858133006648,,,,,
130123,01,011433112956,,,,,
130123,01,044261730573,,,,,
130123,01,194575060405,,,,,
130123,01,194575060207,,,,,
130123,01,032917001986,,,,,
130123,01,194575060108,,,,,
130123,01,194261010165,,,,,
130123,01,011433115162,,,,,
130123,01,194575000203,,,,,
130123,01,194261010189,,,,,
130123,01,191011000872,,,,,
130123,01,195372172117,,,,,
130123,01,195372325155,,,,,
130123,01,033600000613,,,,,
130123,01,895430002423,,,,,
130123,01,194575000326,,,,,
130123,01,195372531556,,,,,
130123,01,195372606872,,,,,
130123,01,195372611166,,,,,
130123,01,023402087356,,,,,
130123,01,012511212322,,,,,
130123,01,860000322966,,,,,
130123,01,195893013739,,,,,
130123,01,860000268745,,,,,
130123,01,195372731048,,,,,
130123,01,023278102047,,,,,
130123,01,052836140603,,,,,
130123,01,085178000090,,,,,
130123,01,051381911492,,,,,
130123,01,195893919734,,,,,
130123,01,195893952489,,,,,
130123,01,085178005347,,,,,
130123,01,195893233014,,,,,
130123,01,195893354177,,,,,
130123,01,012511451240,,,,,
130123,01,012511891688,,,,,
130123,01,012511214425,,,,,
130123,01,195893433575,,,,,
130123,01,195893613793,,,,,
130123,01,195893568666,,,,,
130123,01,195893456154,,,,,
130123,01,012511600006,,,,,
130123,01,195893806386,,,,,
130123,01,633456342068,,,,,
130123,01,306969277720,,,,,
130123,01,306969032282,,,,,
130123,01,306969033289,,,,,
130123,01,633622512035,,,,,
130123,01,306969338049,,,,,
130123,01,633622555810,,,,,
130123,01,306969310045,,,,,
130123,01,033844002152,,,,,
130123,01,633711326215,,,,,
130123,01,306962193713,,,,,
130123,01,044989009395,,,,,
130123,01,306962607609,,,,,
130123,01,033844001889,,,,,
130123,01,306962035594,,,,,
130123,01,306962035594,,,,,
130123,01,853955000904,,,,,
130123,01,306962032555,,,,,
130123,01,306969998342,,,,,
130123,01,045296191025,,,,,
130123,01,306962043568,,,,,
130123,01,860003619308,,,,,
130123,01,085696608051,,,,,
130123,01,017202201562,,,,,
130123,01,046015167345,,,,,
130123,01,046015167291,,,,,
130123,01,046015168014,,,,,
130123,01,635617017167,,,,,
130123,01,046985003216,,,,,
130123,01,023542150491,,,,,
130123,01,070650000057,,,,,
130123,01,354973295667,,,,,
130123,01,046985018104,,,,,
130123,01,893222000084,,,,,
130123,01,354973333116,,,,,
130123,01,033844000066,,,,,
130123,01,047469008840,,,,,
130123,01,047469062118,,,,,
130123,01,077186740853,,,,,
130123,01,014113910088,,,,,
130123,01,077186740051,,,,,
130123,01,043952000025,,,,,
130123,01,047469058654,,,,,
130123,01,077186330030,,,,,
130123,01,794376100456,,,,,
130123,01,047469075293,,,,,
130123,01,047469073312,,,,,
130123,01,047469073329,,,,,
130123,01,354973335219,,,,,
130123,01,047469071660,,,,,
130123,01,047469073817,,,,,
130123,01,033600000606,,,,,
130123,01,354973325777,,,,,
130123,01,846241006469,,,,,
130123,01,047469161064,,,,,
130123,01,035046118426,,,,,
130123,01,354973325715,,,,,
130123,01,044082035413,,,,,
130123,01,016291441217,,,,,
130123,01,047834060046,,,,,
130123,01,032917001979,,,,,
130123,01,354973309319,,,,,
130123,01,856652006002,,,,,
130123,01,016291441316,,,,,
130123,01,047997123251,,,,,
130123,01,047997123251,,,,,
130123,01,857686005979,,,,,
130123,01,016291441286,,,,,
130123,01,609613515156,,,,,
130123,01,047997123909,,,,,
130123,01,047997123909,,,,,
130123,01,354973307513,,,,,
130123,01,048000132574,,,,,
130123,01,854014002518,,,,,
130123,01,048000002259,,,,,
130123,01,048000002150,,,,,
130123,01,047997130280,,,,,
130123,01,047997130280,,,,,
130123,01,048176841218,,,,,
130123,01,016291441132,,,,,
130123,01,354973316218,,,,,
130123,01,354973320215,,,,,
130123,01,354973315815,,,,,
130123,01,016291441477,,,,,
130123,01,016291441521,,,,,
130123,01,048176990190,,,,,
130123,01,016291441262,,,,,
130123,01,850711006040,,,,,
130123,01,033776100858,,,,,
130123,01,077291826879,,,,,
130123,01,354973401518,,,,,
130123,01,016291441903,,,,,
130123,01,354973402010,,,,,
130123,01,354973401815,,,,,
130123,01,354973403017,,,,,
130123,01,354973405714,,,,,
130123,01,354973914711,,,,,
130123,01,033776100827,,,,,
130123,01,354973405615,,,,,
130123,01,364031412295,,,,,
130123,01,017077002325,,,,,
130123,01,017077003322,,,,,
130123,01,032917002006,,,,,
130123,01,033844004248,,,,,
130123,01,850674001076,,,,,
130123,01,015839096797,,,,,
130123,01,859994006006,,,,,
130123,01,015839008219,,,,,
130123,01,015839008547,,,,,
130123,01,015839008257,,,,,
130123,01,016600000050,,,,,
130123,01,016185129603,,,,,
130123,01,016185129863,,,,,
130123,01,016185096653,,,,,
130123,01,857777004416,,,,,
130123,01,016185129290,,,,,
130123,01,016741000100,,,,,
130123,01,015839096810,,,,,
130123,01,859994006792,,,,,
130123,01,017077109321,,,,,
130123,01,850732006739,,,,,
130123,01,017077033329,,,,,
130123,01,857851005018,,,,,
130123,01,015839096841,,,,,
130123,01,033776100803,,,,,
130123,01,016185129399,,,,,
130123,01,859994006013,,,,,
130123,01,016185129009,,,,,
130123,01,016741111127,,,,,
130123,01,017929000202,,,,,
130123,01,854049002200,,,,,
130123,01,017873017325,,,,,
130123,01,089087120115,,,,,
130123,01,859994006686,,,,,
130123,01,854488006388,,,,,
130123,01,856769006681,,,,,
130123,01,070718001576,,,,,
130123,01,018944001069,,,,,
130123,01,856716008409,,,,,
130123,01,018944001083,,,,,
130123,01,018788207245,,,,,
130123,01,018788101093,,,,,
130123,01,021788916291,,,,,
130123,01,021788506379,,,,,
130123,01,021788506140,,,,,
130123,01,021273200164,,,,,
130123,01,021788506355,,,,,
130123,01,021788506362,,,,,
130123,01,021888201501,,,,,
130123,01,021908116723,,,,,
130123,01,033844006167,,,,,
130123,01,854526008428,,,,,
130123,01,021908289212,,,,,
130123,01,022506145054,,,,,
130123,01,020188013012,,,,,
130123,01,020188013012,,,,,
130123,01,021908289236,,,,,
130123,01,021908459882,,,,,
130123,01,021788506249,,,,,
130123,01,021908455525,,,,,
130123,01,019336100100,,,,,
130123,01,022506134102,,,,,
130123,01,857851005063,,,,,
130123,01,019336400101,,,,,
130123,01,032917000897,,,,,
130123,01,021438000011,,,,,
130123,01,032917000149,,,,,
130123,01,022506102606,,,,,
130123,01,022506125100,,,,,
130123,01,032917000521,,,,,
130123,01,032917007063,,,,,
130123,01,021788516941,,,,,
130123,01,021888109517,,,,,
130123,01,032917002983,,,,,
130123,01,032917000224,,,,,
130123,01,021659000111,,,,,
130123,01,032917002235,,,,,
130123,01,033617000026,,,,,
130123,01,032917002969,,,,,
130123,01,032917002198,,,,,
130123,01,032917002952,,,,,
130123,01,032917002242,,,,,
130123,01,021888201525,,,,,
130123,01,032917002396,,,,,
130123,01,858034006037,,,,,
130123,01,033844004125,,,,,
130123,01,021888109524,,,,,
130123,01,032917002358,,,,,
130123,01,032917002372,,,,,
130123,01,032917002471,,,,,
130123,01,033617340610,,,,,
130123,01,032917002365,,,,,
130123,01,021888217052,,,,,
130123,01,033617000484,,,,,
130123,01,033844000059,,,,,
130123,01,033844006341,,,,,
130123,01,086700902004,,,,,
130123,01,033776011703,,,,,
130123,01,088702000399,,,,,
130123,01,071169712004,,,,,
130123,01,033844006860,,,,,
130123,01,850003766034,,,,,
130123,01,033844000073,,,,,
130123,01,033844002091,,,,,
130123,01,033844000110,,,,,
130123,01,033844002060,,,,,
130123,01,858652007027,,,,,
130123,01,033844000165,,,,,
130123,01,033844002084,,,,,
130123,01,033844000172,,,,,
130123,01,033844000257,,,,,
130123,01,033844000271,,,,,
130123,01,033844001056,,,,,
130123,01,033844001360,,,,,
130123,01,033844001032,,,,,
130123,01,033844002138,,,,,
130123,01,033844000554,,,,,
130123,01,033844000998,,,,,
130123,01,033844005412,,,,,
130123,01,033844001704,,,,,
130123,01,033844000400,,,,,
130123,01,033844000370,,,,,
130123,01,033844001667,,,,,
130123,01,033844002169,,,,,
130123,01,033844000356,,,,,
130123,01,033844005474,,,,,
130123,01,033844005061,,,,,
130123,01,033844005047,,,,,
130123,01,033844004170,,,,,
130123,01,033844002268,,,,,
130123,01,033844002664,,,,,
130123,01,088702029291,,,,,
130123,01,033844002213,,,,,
130123,01,033844002589,,,,,
130123,01,033844002503,,,,,
130123,01,033844002510,,,,,
130123,01,644225727788,,,,,
130123,01,033844060008,,,,,
130123,01,088702015652,,,,,
130123,01,070934996496,,,,,
130123,01,033844105433,,,,,
130123,01,033844005511,,,,,
130123,01,033844013059,,,,,
130123,01,033844006136,,,,,
130123,01,033844012618,,,,,
130123,01,033844006402,,,,,
130123,01,033844012601,,,,,
130123,01,033844006280,,,,,
130123,01,033844007560,,,,,
130123,01,033844007492,,,,,
130123,01,033844006235,,,,,
130123,01,033844006914,,,,,
130123,01,033844007379,,,,,
130123,01,088702787115,,,,,
130123,01,033844007331,,,,,
130123,01,033844007089,,,,,
130123,01,033907510082,,,,,
130123,01,033844007423,,,,,
130123,01,033844006907,,,,,
130123,01,894410001012,,,,,
130123,01,088702108378,,,,,
130123,01,033844006754,,,,,
130123,01,860000606905,,,,,
130123,01,847181052158,,,,,
130123,01,847181043446,,,,,
130123,01,034800600511,,,,,
130123,01,897922002317,,,,,
130123,01,034000938650,,,,,
130123,01,036192122152,,,,,
130123,01,035046122348,,,,,
130123,01,035046122348,,,,,
130123,01,033844060107,,,,,
130123,01,035046126360,,,,,
130123,01,035046126360,,,,,
130123,01,035046126339,,,,,
130123,01,035046126339,,,,,
130123,01,036192122114,,,,,
130123,01,035305001599,,,,,
130123,01,847181059294,,,,,
130123,01,033907250063,,,,,
130123,01,036192123678,,,,,
130123,01,089036422000,,,,,
130123,01,765667527931,,,,,
130123,01,036192123548,,,,,
130123,01,036192122251,,,,,
130123,01,036192122398,,,,,
130123,01,055270961124,,,,,
130123,01,035742222359,,,,,
130123,01,059290574616,,,,,
130123,01,070934996137,,,,,
130123,01,036192122411,,,,,
130123,01,036192122473,,,,,
130123,01,089036422802,,,,,
130123,01,032917002563,,,,,
130123,01,036192122459,,,,,
130123,01,858030008240,,,,,
130123,01,070934996052,,,,,
130123,01,099555097313,,,,,
130123,01,089036442824,,,,,
130123,01,860000899222,,,,,
130123,01,031493776394,,,,,
130123,01,037212001051,,,,,
130123,01,037014000658,,,,,
130123,01,036632078223,,,,,
130123,01,037466016436,,,,,
130123,01,037014000641,,,,,
130123,01,071012075034,,,,,
130123,01,037014000634,,,,,
130123,01,059290573220,,,,,
130123,01,037983279109,,,,,
130123,01,038101000513,,,,,
130123,01,038261857507,,,,,
130123,01,038261857354,,,,,
130123,01,038101001565,,,,,
130123,01,034325057791,,,,,
130123,01,089125260308,,,,,
130123,01,039047001152,,,,,
130123,01,039047005426,,,,,
130123,01,039047011496,,,,,
130123,01,039047018136,,,,,
130123,01,071169322524,,,,,
130123,01,039278315103,,,,,
130123,01,071012060078,,,,,
130123,01,039278040579,,,,,
130123,01,039153010079,,,,,
130123,01,039278040104,,,,,
130123,01,039156004143,,,,,
130123,01,854137000620,,,,,
130123,01,039047010208,,,,,
130123,01,039156002736,,,,,
130123,01,039156000459,,,,,
130123,01,039153212657,,,,,
130123,01,039153413108,,,,,
130123,01,034800006412,,,,,
130123,01,039153413061,,,,,
130123,01,039978001849,,,,,
130123,01,039278700527,,,,,
130123,01,039278701135,,,,,
130123,01,039978001689,,,,,
130123,01,039278703108,,,,,
130123,01,039278701210,,,,,
130123,01,039278701210,,,,,
130123,01,039278703306,,,,,
130123,01,039278701234,,,,,
130123,01,071053000019,,,,,
130123,01,039978003645,,,,,
130123,01,089125412004,,,,,
130123,01,039978024527,,,,,
130123,01,039978002372,,,,,
130123,01,071072003985,,,,,
130123,01,071053001009,,,,,
130123,01,039978013736,,,,,
130123,01,039978006202,,,,,
130123,01,704863028811,,,,,
130123,01,039978003959,,,,,
130123,01,035000968401,,,,,
130123,01,035000968401,,,,,
130123,01,058449771036,,,,,
130123,01,798612101511,,,,,
130123,01,854171004981,,,,,
130123,01,039978043313,,,,,
130123,01,099336008132,,,,,
130123,01,035000968425,,,,,
130123,01,039978034533,,,,,
130123,01,035046122331,,,,,
130123,01,035046122331,,,,,
130123,01,039978114624,,,,,
130123,01,811406020055,,,,,
130123,01,039978114549,,,,,
130123,01,854183006287,,,,,
130123,01,854183006300,,,,,
130123,01,039978104526,,,,,
